"","merged_dataP[, 10]"
"HPCAL4",4.89233829282221
"IGSF3",6.53526014924605
"LOC100127886",2.43837124337982
"HNF4A",7.96766025908174
"XKR8",6.38292003549529
"AP2S1",6.23150971263142
"C5orf45",5.92091898727331
"UROD",5.73836437447682
"PIH1D1",7.50868613659286
"SCNN1G",5.82454697607953
"HTATIP2",6.45240381789994
"C6orf47",6.9417214805173
"LETM1",7.82530866644867
"RAB17",6.2794281532467
"SEMA6B",4.99115005513641
"SLC22A5",7.65664636709074
"MINOS1-NBL1 /// NBL1",6.08370926040751
"CYP2A7",3.35228500310021
"C2",5.27237366072137
"NMRK2",3.70803401855777
"SHOX",3.39241838376932
"FOSB",4.62101760740717
"MYL10",4.3739087718806
"PRLH",3.91637568297651
"ELL",4.43788207753254
"FETUB",3.25891915371662
"FANCG",5.19310110638352
"AAGAB",6.85330733433042
"C1orf116",5.25578807240001
"STAT4",5.43153760897504
"TSPAN13",8.11746783350212
"ADAM12",3.29112915156386
"CAP2",5.87495954749638
"RRAGA",8.40025045034063
"CR1",3.5887431197976
"CALCB",2.76250459726062
"PIGN",6.18977292078335
"AK021537",4.12713057377325
"PPP4R2",7.48707891873473
"PTPN6",8.20625743272901
"ZNF200",4.97594489820469
"ZFYVE9",6.0620575663782
"RPL5 /// SNORA66 /// SNORD21",3.67121856684503
"CDR1",5.21310491947089
"IARS2",8.0173917169978
"SIKE1",6.70777708476597
"IFNA1 /// IFNA13",2.63603233926805
"RNF186",6.63343391430306
"HERC4",6.74110958004452
"PDE4D",5.16317710165458
"TSPAN14",6.39311387887588
"SLC4A8",4.77996280297822
"RP3-359N14.1",2.86768758139878
"INTS5",4.65132790424834
"FXYD1",5.1090832639308
"C2orf27A",4.31947484760742
"FMOD",4.98785990845866
"PRMT5",6.84459563931572
"MYO9A",5.75876796495706
"CYP17A1",6.04392976030458
"OSBPL7",4.04386089831706
"C19orf73",3.22613094038535
"PLSCR3 /// TMEM256-PLSCR3",7.48210878836305
"ADCY7",6.63298322439535
"C9orf114",5.72534227886153
"RP11-217B7.2",2.56456826548068
"SLC1A1",7.45687358960506
"ADGB",2.5532152731094
"ENO3",4.80262513277437
"ATP1A3 /// LOC101927137",3.07767081546695
"C1orf21",3.48887450105108
"TTN",3.41007702168202
"KCNK10",4.64870052715234
"TCRDV2 /// TRDC /// TRDC /// YME1L1",5.20799171452843
"HNRNPR",9.57528441674457
"LRP6",7.25959243066292
"SHCBP1L",2.92513207719869
"SS18L1",7.80188697331712
"MTHFS /// ST20-MTHFS",6.91307287059591
"PAK3",4.14531055080344
"AK055981 /// RP11-617F23.1",6.38587366794759
"MAPK12",4.04383442640189
"CXCL11",4.03194931138186
"CRP",3.00001169520365
"RGS13",2.6163489702408
"AOC2",4.79725028596267
"RHBDL1",2.88269585170922
"FCER1A",3.72458933254758
"MTF2",4.88390860514831
"CCDC57",4.05640490167475
"ARHGAP10",5.63358069760336
"SLC22A8",7.34286211701943
"ITGA9",3.47363232484578
"SIX1",3.61947126924567
"AKR1D1",2.52936930932599
"TMEM106C",6.92676726377768
"OSBPL9",8.74641874275608
"MAP2",3.56201651598312
"PORCN",3.84156367821505
"PARD6B",6.69289820903243
"ELF3",6.60385029048419
"IGLV1-44",5.71743676911656
"FAXDC2",5.52709387098272
"KATNBL1",5.84259337143282
"TRIM33",8.3356005451059
"MOGS",5.42049577895835
"GABBR2",3.67830551494227
"AIDA",4.92686338541666
"AQP2",8.30539121909716
"C14orf2",9.08168378976913
"OGFRL1",7.32190219313339
"AFG3L2",8.3133640949556
"LOC100130331",2.82183353594151
"ATG3",8.68059457242786
"KIF25",4.25264599369171
"USH2A",2.50047836016299
"SVIL",4.64546895426481
"PRKCI",6.67399938896024
"DHTKD1",8.79446979962033
"NRXN1",2.95398987033689
"SEBOX /// VTN",3.64167596932668
"LIPC",5.29180570815726
"MLLT4",8.65964461858117
"PITX2",2.69176790549051
"TBL3",4.02652307870648
"MED1",4.55352181299252
"MIR4800 /// MXD4",5.17207003780673
"IGLJ3 /// IGLV3-19 /// IGLV3-19",6.85669545675687
"MAP7D3",4.50438124033719
"CLTB",6.37357372725233
"DSCAM",3.42171394301563
"FBXO31",4.88174029644717
"GLTSCR2 /// SNORD23",9.07781290039624
"TRIM3",4.10608239984861
"KRT3",4.46106691678219
"LRRC47",8.3784105342676
"ISOC2",6.09719361934966
"AKR1B1",8.80359618842573
"PSMC3",5.95359308784367
"CD209",5.5706989560422
"SARAF",10.6750544921865
"ZNF701",4.22290866374665
"PLA2G6",5.5339456817426
"KIF21B",4.44330613042248
"WBSCR22",7.27177178136035
"NUP93",3.93189597547142
"SSTR2",5.17951853441124
"OTOR",3.2727316366366
"NHEJ1 /// SLC23A3",5.64912281324352
"SYNE2",8.37594083467822
"STX11",5.02229871888021
"UNC13A",3.07153379433526
"SUV420H1",6.82712742720246
"C4orf46 /// TOMM7",9.60237198141849
"TSPAN15",5.12135317402328
"KCTD17",3.9729992649672
"ZNF257",3.11999327037212
"GOT2P1 /// GOT2P1",2.9739680976163
"GPLD1",4.12156851244402
"RING1",7.33383744856995
"CASP8",6.54211107954278
"EIF3D",9.01554312484603
"LINC01361",2.94699473657804
"CSPG4P1Y",3.76323620652135
"MLF1",6.1088375518613
"PLEKHA6",6.20769701117327
"RHCE /// RHD",3.1497344010064
"COA4",8.00721023853746
"MS4A12",2.86439366877368
"PPP2R3A",7.0791337122221
"SGTA",5.77579630866689
"COMP",3.53137780838324
"LOC101929740 /// ZNF37A",3.90967355390153
"MECR",4.6711262377885
"RPGRIP1",3.36324112548246
"PRDM4",7.1572279439989
"SLC2A4RG",8.40763030835019
"SDC3",6.16567194579451
"ACTN2",3.77836330621449
"BPTF",6.41464731072604
"KLK13",3.53143510643621
"SOX5P /// SOX5P",2.79029678938285
"LINC01140",3.76696353884762
"INTS3",6.76997503453063
"MOS",2.7902705717212
"KRT8P12",4.46242066730163
"ATG5",7.11046532608975
"CASP2",3.77945777603584
"LOC100127972",3.71935639513707
"HSP90B1",8.12124183583408
"RUVBL2",4.39249401829678
"IL4",2.7238170929712
"GVINP1",5.1368973482336
"CDH15",3.93177540497481
"VWA5A",8.2686096078425
"TCN2",6.16842445826899
"PDAP1",5.04791182613066
"IRS2",10.2454339603313
"PDSS2",7.06335167360231
"ADSL",7.58634233123145
"MARK2",3.80689744460065
"HP",3.7478873677282
"TRAP1",6.90734572386066
"CPLX2",3.53363651880004
"CCDC87",3.46533967338978
"FHL5",3.52259973197194
"CDH9",3.37579388365732
"CD93",6.19987165255667
"GPR135",3.19619582783837
"RPL41",12.2518144973424
"RECK",3.38659172400731
"THAP3",5.26156709367176
"HSPB11",7.19091991209986
"RASGRP2",3.95436608291125
"CHMP4A /// TM9SF1",7.08337962263948
"CLEC4E",7.34148043355835
"PPIEL",4.87762070107201
"TP73-AS1",6.48898590442933
"LRRC1",7.05873477767001
"FRY",6.0435730415602
"SCN4A",3.37828490509463
"SIRT7",6.49328513374649
"FABP6",3.11864257042795
"SUPT7L",6.5177322007726
"DNMT3L",4.35630065234881
"ATP8A2",3.91210169733338
"KPNB1",10.246282327135
"MNAT1",5.61115252710467
"LINC00339",5.0894793367504
"BHLHE41",2.65237749584017
"DLEU2",4.72212921942519
"VNN2",5.53905700796353
"RP11-429B14.4",3.03706571067012
"PABPC1P1 /// PABPC1P1",4.54058517016948
"HLA-DRB4",2.21629489701714
"CASC5",2.81818622067469
"UPB1",5.80465174360536
"TCRBV12S3",3.6491002744184
"GTPBP8",5.17217044452068
"APCS",3.3025007208044
"ELL2P3 /// ELL2P3",3.03457541895995
"CDV3",6.81360472410851
"SLC4A1",6.31800329078017
"PLG",7.48979361205339
"KLK7",5.33049987396711
"THOP1",3.84627297468175
"ZMYM2",6.95682979430732
"DPPA4",3.2572332290497
"F12",3.95878934752529
"DRP2",3.30365653454461
"EIF4B",9.95640612172992
"PPIF",7.61503652902671
"ENPP4",4.94138765953147
"PCDHGA1 /// PCDHGA10 /// PCDHGA11 /// PCDHGA12 /// PCDHGA2 /// PCDHGA3 /// PCDHGA4 /// PCDHGA5 /// PCDHGA6 /// PCDHGA7 /// PCDHGA8 /// PCDHGA9 /// PCDHGB1 /// PCDHGB2 /// PCDHGB3 /// PCDHGB4 /// PCDHGB5 /// PCDHGB6 /// PCDHGB7 /// PCDHGC3 /// PCDHGC4 /// PCDHGC5",6.034872601012
"UBE2Q1",5.46513001398249
"HAPLN2",3.61403739422384
"MORC3",6.66872358444951
"DNMT3B",4.51937234180987
"DYNC1H1",4.46708816155284
"SLC35C1",4.21341832799605
"RPL6",11.282661451125
"PZP",3.84096373080191
"C5",5.5730997086984
"NOTCH3",6.2409426657268
"C16orf58",5.16909965270606
"ACIN1",6.08695163658353
"EVI2B",7.68806454798843
"VPS13D",5.97266015785645
"KCND2",2.51314436787194
"ZFP36L2",7.24274117704302
"SLC6A10P /// SLC6A10PB /// SLC6A8",5.59528051035805
"MEIS2",6.79156014737777
"GSAP",6.35342837736327
"FLNA",5.87892216557629
"GABRB3",4.42942136949776
"MC3R",2.92858656069986
"SFTPA1 /// SFTPA2",2.91917586510833
"TCP10L",3.71850616968659
"KLHL22",4.9501940684948
"CBX8",3.96210825026322
"BLOC1S1-RDH5 /// RDH5",5.52579195818296
"PLN",6.53240587243374
"NUP133",6.86848476473858
"CAND2",3.60393123618596
"TG",4.41756056748351
"KIF13A",7.02164458035987
"AREL1",4.58356287304993
"CYAT1 /// IGLC1 /// IGLV1-44",4.7507789498138
"WDR46",4.70336645643778
"HIST1H4E",5.42412769891759
"DDIT4",8.8887865542597
"SLC6A8",5.45907673599023
"KCTD14 /// NDUFC2-KCTD14",5.10753725253434
"BEGAIN",4.17047857715331
"GIF",3.10449710008727
"PMS2P1",6.6909557075002
"TFAP4",4.09916152270718
"TBX5",3.23306722312194
"IGFBP4",8.77045392465955
"HPCAL1",7.05868210780293
"ETNPPL",4.52291546057488
"GPR27",6.74261030137419
"RBM12B-AS1",4.1338873330982
"SERPINA5",7.25944934450298
"RCE1",4.78648362449515
"FAM89B",4.80290140148617
"DTWD1",3.95597528385957
"IRF6",7.13430500468407
"LINC00652",3.2457503390054
"TXLNG",5.33525743913023
"PDZD3",4.87512574642587
"TUBGCP3",5.00256442652724
"MCM4",4.64032255819252
"KRT32",3.50255512783711
"DPT",6.06765013834007
"IL17RC",5.37264973784046
"TNIP2",6.72237381991621
"BTN3A2",6.11517258409288
"PHLDA3",4.51514449018284
"UTP3",7.40756310601325
"PLS1",5.79738770429737
"AP2B1",6.9313470562202
"SHANK2",5.56863930885628
"FBXO4",2.74498122516977
"IGF2R",8.26512862196163
"PREB",6.77530909109818
"DDX31",5.3134013223919
"TENM3",3.63296691892474
"FCGR2B",6.7556225905952
"PLIN1",3.54863982474262
"NADSYN1",4.18799348140493
"ART1",3.44562706561109
"SLC4A4",7.91437815983272
"CCDC134",6.13178099887728
"FGF2",4.80321880633285
"CABYR",3.31015755689493
"CRNKL1",7.41065726966631
"TRMT61B",5.46538626073668
"LOC51145",2.53179862890707
"GPR171",5.95162948375521
"FLNC",4.83232215203357
"MPZL2",3.31538789008419
"HIST1H2AM",3.30419753710039
"LRRC23 /// RPL13P5",3.40308067445761
"ATF6",7.65266752023311
"BLZF1",5.17612891549425
"OSGIN1",4.71214229115839
"FN3KRP",5.37543826430431
"HCAR3",5.35640269170091
"CPVL",8.63054347637548
"RYR1",3.70587035008698
"HGD",6.86512681462131
"DNPEP",6.61088261579452
"PFKFB1",2.97112950708341
"SRGAP2 /// SRGAP2B /// SRGAP2C",4.48850025528325
"CACNA1D",6.27937358290913
"TRPM1",2.89424344371934
"CPNE7",4.64783987769625
"ELAC2",4.69438597526706
"PTPN20B",4.53646530604413
"PHF14",5.29962762998494
"SNW1",8.89483126782376
"AMOT",3.8081977809922
"MED31",6.21322281968228
"MAFB",7.45508415638231
"MPPE1",9.12250400417682
"GRM5",3.85111981241831
"CEP70",5.18580915200587
"DHX58",4.63477967594008
"PTEN",7.00581876913809
"GALNT6",3.17112130108685
"MT4",4.24404268003759
"MORC2",4.76946585747917
"TAOK2",4.30988436636782
"RP6-149D17.1",2.28644500625809
"ERO1L",6.48140485581757
"MYO15B",5.82997967619742
"GAS2",4.57119401135301
"DAB2 /// LOC101926921",8.96680309002985
"WT1-AS",3.900999910411
"RANBP9",5.1976279428364
"WHSC1",5.1814689119294
"ALDH1A3",3.35391286515433
"C11orf95",7.21520157435123
"DENND2A",4.29401047216163
"BAGE",3.20088526489501
"PPEF2",2.96304118662689
"EPHA4",6.10557107335288
"IFT57",5.69755723467825
"OR1E1 /// OR1E2",3.0480374293499
"IL25",3.28337666566152
"KCNV1",4.66711256291899
"MIOS",5.28746711941923
"SEMA4G",5.02393941176691
"STAG2",7.01921935529466
"RPS6KA6",5.8118536606334
"IFI35",6.80646229708406
"FUT3",5.35584654689925
"PPP2R2A",6.88840378856635
"KIR3DL3",3.27260957928623
"CTRB1 /// CTRB2",3.28829172562494
"COL6A3",7.62349151994349
"MLST8",4.44381942038897
"TRIP12",8.80396125253753
"CACNB3",4.73271248021164
"LOC100505498",4.18238741953395
"SERPIND1",2.94071504986109
"KLHL26",4.34279764923949
"ALOX15B",3.5846004721872
"SC5D",6.67863149695329
"LRIG1",3.52741824108968
"KCNMA1",3.28265272301454
"STMN4",3.41750908894321
"MTRF1L",6.55346578987705
"SPANXA1 /// SPANXA2 /// SPANXC",3.48771015553906
"ZNF33B",5.41997385371719
"NRN1",5.36768837159236
"STAT5A",5.92398618173818
"SYNE1",6.30955377748911
"IL1RAPL1",3.73089232362562
"MIR3658 /// UCK2",4.9425476143095
"GZMK",6.58185136235961
"CENPT",5.13381032832933
"SDS",4.28990130732649
"GCA",7.15367970174398
"RCN2",7.49889789400303
"ACSL4",4.57204404057886
"DNMBP",7.15896673933628
"AHCTF1",7.62919261824704
"RIOK3",7.03802299737069
"HOXD12",3.52218595984035
"CEACAM7",2.74142644518897
"EPS8L3",3.09998033210599
"PARK2",3.81537490284288
"SCN1B",4.58499460664826
"CRBN",7.95311539579042
"PTPRS",8.09808007157728
"TMEM74B",3.51451019545187
"UTF1",3.63216734690751
"DNAAF1",4.70012507744828
"DDB1",6.10864021885974
"LOC100507472 /// PCSK6",4.47938575706465
"NAP1L2",5.19371153518226
"BAHCC1",3.3962002375041
"COL3A1",9.13478626829649
"RFPL1S /// RFPL3S",3.96810205597916
"SLC2A11",5.90021408022155
"SOX17",4.1655296978671
"TMC7",2.55715902647933
"ZNF544",4.32334973550053
"DKFZP434L187",3.53368775505594
"CYB5A",8.85137457055962
"HS3ST1",4.1615673594446
"ENTPD1",5.37369542304516
"ARHGAP8 /// PRR5-ARHGAP8",6.31267113556037
"SVEP1",5.02374416879262
"PLSCR4",6.3966435203475
"BUB1",3.75140793677798
"RACGAP1",5.38263219288778
"CSPP1",6.26520537513622
"IL10RA",6.6556740737164
"EIF5A2",3.81901850945606
"CALM1",5.65347297459915
"NBPF10 /// NBPF11 /// NBPF12 /// NBPF14 /// NBPF15 /// NBPF20 /// NBPF8 /// NBPF9",9.19670058886917
"LMNB1",5.29908094461243
"DDX56",5.90948419561675
"GPR45",3.26956117931891
"CACNB1",4.4216027060253
"B3GALT4",3.75827469949256
"FOCAD",3.5450655303398
"TUT1",5.51884675048582
"COQ7",7.88914568664265
"SNAP25",3.94351822570645
"OLFML2A",4.74844224103875
"TAAR5",3.84120068251734
"TMEM246",4.5357634084749
"FASTKD3",5.8158636042514
"ASNSD1",7.19805237109012
"CHD4",6.76857486466665
"HDHD3",5.74555268529353
"GTF2H3",5.28986021085195
"PDZK1IP1",11.4931495953042
"ATAD3A /// ATAD3B",4.96640450164033
"NID1",4.26778145076659
"RPS2P45 /// RPS2P45",3.54751741604104
"FAM173A",5.6691405618614
"ANXA1",4.63937898054569
"HRH1",4.03681549315076
"RGR",3.46048735630935
"ACTN3",3.16533352862479
"KCNE4",3.24310541281159
"TAZ",4.89720974460689
"RP11-219B4.3",3.33510936837799
"NSL1",6.07359467533163
"ATP2A1",3.71101096166907
"DUSP2",3.56275730702424
"NEU3",4.94489822936438
"CDC42EP2",4.12107318584867
"PEX5",7.0330693748834
"PLEKHM1",3.19343844593205
"PCDHA9",2.83256095799151
"APBA1",4.34255803929854
"NMU",3.62621107270225
"TAGLN",7.28614772941517
"HOMER2",4.09816320755732
"HAPLN1",3.89441287054679
"NPHP1",4.86990851258143
"LZTR1",5.47385713350609
"RPL35A",5.14551948113301
"CD2",5.81802901917308
"LHFP",7.68416425027335
"ANGPTL2",4.55516555607383
"AQP1",8.5464741597676
"RFX1",4.24522092858911
"NMNAT2",2.74281409598531
"APEH",6.90049435993051
"USP47",7.03313375066575
"MAPKAPK3",8.78029075291444
"DMXL2",8.6466104148366
"ST3GAL1",6.63881799777432
"CCND3",4.37687366297698
"SKP2",4.72362250456318
"SLC6A1",3.29688377033406
"FBXW12",4.2807011106152
"PTTG2",3.51913116352282
"SIRPAP1 /// SIRPAP1",4.61292630963307
"MPP5",6.85265816591045
"GABRD",3.53054288723985
"TBX6",4.00554181675419
"CYP1A2",3.32549760307226
"SSPN",3.5225066832329
"ANP32A",8.46957218300419
"HTN1",2.79655897440942
"FMO1",8.2164292822823
"HP1BP3",8.94375424471084
"MNX1",3.41913637075984
"PIK3R3",6.36514653309249
"TNN",2.91018704714983
"ASUN",6.15297648814252
"TESC",4.04294334290453
"NOS3",3.77416472346093
"PP14571",3.17543551785288
"CEBPE",4.21545113882521
"DMTF1",7.02220976207746
"SLC43A3",3.47567122463373
"CCNE2",3.76640705816919
"HIST1H3F",3.18601753418056
"MICALL2",3.3289679672073
"CTNND2",3.16937775500522
"DFNB31",4.89193260806431
"ARHGAP44",3.88586892790203
"HOXB13",3.12357000395266
"OSBPL11",4.64813852061601
"LIMK1",4.06394615793874
"ZNF345",3.91754103287093
"ACTR6",5.51011039951999
"FBXO5",3.30814880572026
"CHL1",6.07990324848137
"HTATSF1",7.39981696041333
"OR7A10",2.55246880467583
"TMCC2",4.74247286720186
"BTBD7",7.28911899603252
"MCM3AP",4.88646605733798
"CDH20",2.95962600844567
"RGS19",6.45763845988044
"CDH10",3.2124335106481
"WNT5A",5.0894076267676
"ALDH3B2",3.36670480071727
"DNAH17",3.31675400344503
"FAM214B",6.22533299177551
"C6orf123",4.10311199882128
"SMARCB1",6.62235082876468
"SCAMP4",7.20392713890344
"MYO1B",5.96872502268967
"ITGB5",7.4499018901712
"GATA6",3.63073960135886
"CDHR5",5.93167041108717
"OMD",3.47138773591595
"EIF4EBP1",5.96042181712342
"LAS1L",5.19401780551475
"PLXNB1",5.25042790118062
"IZUMO4",4.27477383876303
"BCL2L2",6.54598823627228
"ZNF692",7.33212386185716
"EIF2AK3",3.32219930257965
"CFP",4.73576457466456
"NUDCD3",7.04435415096123
"BOLA2 /// LOC101060386 /// SMG1",5.20752907500733
"PPP3R1",6.5306319651202
"STOM",9.31496236831951
"SAGE1",2.55773033092946
"MAT2A",9.97222055636182
"TSPAN7",6.12391884700063
"RFXANK",5.36863209157071
"ZNF442",4.07409253475292
"CCRL2",4.12032326455691
"SLC10A3",5.6216756987704
"PLXNB2",6.72188031358058
"COA1",7.13399807302919
"EMP2",5.90035847551836
"PSMC5",8.80031098148328
"ANKRD36BP2",3.76492889342377
"CHRDL1",5.4564456591693
"FAM160B2",4.97705888118783
"SNRPA",6.44695879343713
"NNAT",3.99815423287243
"NCRNA00185 /// TTTY14",4.0087571842347
"PRTN3",2.6012816578499
"C1QL1",3.38652405613315
"TP63",4.12083751363001
"NPEPPS",8.12281866626669
"GALNS",6.56638274501883
"NACC2",7.09472800164859
"GPR144",3.71681104792127
"PIK3R1",7.19366509249376
"REN",5.85001967844771
"ARID4B /// RBM34",7.96068903803055
"ATP12A",3.51376223115472
"DPYSL3",4.66224999066066
"FGF12",3.59655329219221
"SLCO1B3",2.64009977069345
"KIAA1467",5.14624855035756
"PCK2",9.36396368910171
"MOSPD1",5.03966629391589
"MBNL3",4.08655060703612
"CDK2",3.44514179215621
"CHD1L",5.12271946033864
"ARMC4",3.62052411571712
"KSR1",3.80487708620618
"SOD3",6.30314987419482
"WNT7A",3.69374913935406
"HIST1H2AL",3.35890294107089
"LOC101928676 /// MAEA",8.46408780103666
"LRRC19",6.85576419260218
"EIF5A",6.74976635115547
"PSG9",2.66522369516775
"CAPN9",2.72236772130883
"IARS",8.51938010372901
"VEGFA",6.95714844043411
"FILIP1L",4.193100736778
"IFNW1",2.95932793442727
"EFCC1",3.52494168566209
"SQRDL",9.49113222585886
"IBSP",4.16820224891011
"WDR96",4.71852609428832
"SUGCT",5.93170875985141
"DOLK",5.44660023750185
"CAMK2A",3.34007146284563
"BC069004",3.72063194440278
"KRCC1",7.00253379934146
"MED12",4.39720634942343
"MYLK",5.64569966930234
"PON3",4.33524224256769
"COPS5",7.39790315944525
"OR52A1",2.7703893905239
"TSKU",6.22219387093919
"GLRA2",3.32960265986823
"TBX4",3.50890348387367
"GYPB",3.86756347843102
"LPHN1",4.63835231465283
"CRHR1",3.90401857560611
"ACVR2A",7.52723536070137
"DDX19A /// DDX19B",6.49919605002886
"BAAT",3.20057234125106
"CEP41",3.04888472687451
"CCT5",9.54277786554196
"CD96",3.90254980531476
"IGKC /// IGKV1-5 /// IGKV1-5 /// IGL@",3.32171469327467
"CA5B",3.45740178419484
"TRAF5",6.60551100227923
"NHP2L1",7.35276649640308
"SLC5A4",3.51327058900794
"GP1BB /// SEPT5 /// SEPT5-GP1BB",3.94865643868869
"UBR4",4.5222729273416
"ZNF324B",3.46999137749009
"NEO1",5.16527216964919
"BAIAP2L2",3.95513253976825
"ZCCHC2",6.50702353554128
"PDE10A",5.19086969937455
"CSTF2T",4.54740404756127
"BCAS2",7.81374454213988
"MX2",6.99594111148078
"ATF7IP2",5.58584566875248
"TCEB1P3 /// TCEB1P3",3.38429695101112
"IL22RA1",3.88820568840418
"AFTPH",9.4141408511261
"PARPBP",3.00732059257589
"GPN1",6.98681675001827
"MAP2K1",7.4936201182652
"BUB1B",3.43472883590138
"HOOK2",5.71859587341951
"TRIM9",2.35369412254906
"C1orf123",7.27967859765794
"RSF1",5.65319560149114
"CTH",5.09214014010216
"PKN1",5.24814654092247
"PRKAR1B",4.79407094522042
"CELP",3.61090409297059
"SERPINB5",3.11645170732451
"PNOC",4.17837883806663
"TOP2B",8.2186057174633
"GIT2",4.83885542847667
"ARHGAP17",6.65333976589744
"VWF",3.97758355732612
"DARS2",4.76709627953853
"NSUN6",6.81820936030265
"C8orf60",5.32001458380621
"FAM20B",6.57767961264283
"PLCH2",4.82615451094909
"TRIM32",4.24577190919336
"LOC101928620 /// POU2AF1",6.89990478006189
"FOXRED2",4.18647670253775
"ADAM29 /// LOC101928551",2.81464561628515
"FEV",3.38324784712257
"TRIM52",6.75838335126127
"PMFBP1",3.37322701795746
"SFRP1",7.69909447170689
"GAD1",4.32802361949123
"SEPT11",6.47164753702215
"KIZ",6.33940253359926
"HMGB3",5.06159848733163
"NSA2",8.89928666099976
"HSPA1A /// HSPA1B",9.53583545684996
"GCNT2",6.95301371710038
"HPS5",6.15151374040628
"FBP2",3.47414636126936
"CXXC4",3.45253286091461
"PRSS53",4.04589121037904
"SMOX",5.46467570745022
"DOCK9",3.25722538218093
"MKRN3",3.43003630350628
"WDR76",4.00856666140905
"ITIH1",3.59658312330704
"BACH2",3.82842232047334
"PAMR1",4.29552508007056
"GPR110",6.12237045765756
"LIF",4.3806655945795
"NOTCH2NL",9.23815317844305
"MAGEA6",2.60812713452414
"PEX13",6.66233201204859
"ARHGEF2",6.02116821362154
"SIPA1L3",3.87274745402809
"DENND1A",7.79690652984939
"CRTAM",3.97104562153808
"EMX2",8.0148832852777
"POU1F1",2.49747260471064
"SNHG17",5.64668603689067
"ANKRD49",6.83237658714956
"GLRX3",3.67915706137612
"CD72",3.52286595643067
"ZNF574",5.21127671597434
"ZNF571",4.00815833638455
"RAB11B",5.63188258287246
"C11orf1",6.00469413614269
"ACTN1",7.12443350754703
"FASTK",5.62262146360071
"ARHGEF10",6.01397988297058
"TOP2A",3.42453036595965
"HAO2",8.2861474997471
"CSN2",2.56437814036342
"C12orf43",6.21137685553806
"BMP5",3.85211781288385
"UCHL3",7.26672080859819
"LINC00342",5.28351437958765
"MIR6883 /// PER1",6.43184762225433
"TACSTD2",7.21671584598692
"STAB1",4.50502952639317
"NT5DC3",3.0060767624498
"CCDC59",7.04464389671594
"MN1",4.17468062194481
"DSTYK",7.38833475584286
"KLRC4-KLRK1 /// KLRK1",4.92973072793911
"ARL14",2.71968140916959
"PSMD1",8.52027284377573
"PPARA",6.97840554386789
"CUL4A",6.82278404536124
"RAD21",8.19376951774112
"HLA-E",12.191451446827
"BSDC1",6.65142952548492
"PNLIPRP2",2.54759753049482
"SOGA1",4.93899195265738
"ZBED1",5.7622405392307
"URI1",4.31687475476908
"PITPNB",8.87501712226969
"SNRPE",5.0464573286182
"C4BPA",5.51638643702494
"FLRT1",4.92575014916542
"HNRNPK",10.7439743540745
"FCGR3A /// FCGR3B",7.37427452975587
"TNFRSF4",3.51510458218636
"FPGS",5.50700191847352
"SEMA3C",4.86363680687527
"CD81",8.98492991393376
"PAICS",6.47855605700539
"PITRM1",7.92501549858855
"KRT19",6.46803170062917
"TNIP1",6.16484843113936
"BCAS1",4.04608841758065
"CDK6",4.92027876872258
"HMGXB4",5.73702712277025
"CTSB",7.60845373482915
"CDKN2D",3.66155894197115
"MIS18A",5.71750626956175
"PMF1",7.06318574386623
"HOXC10",7.30837576937439
"LRRC8E",3.74742266480634
"MAP3K1",5.77576756703917
"RIMS3",4.16043980977417
"SLC35G2",3.73855147489757
"DDX46",5.83927475862211
"SORBS1",6.65670890678046
"RPS6KB1",5.05004609149806
"MPRIP",8.27013866477704
"ERN1",4.45957651101478
"MCHR1",3.7441379123066
"BTAF1",7.81934157063132
"PIN1",5.43798003708335
"AGXT",4.41124842362806
"RP11-548H18.2",5.61156235307839
"PSG2",3.08830414895468
"DCAF16",7.22472987760135
"KCND3",3.16014250678209
"RABEP1",5.19318145168294
"ARSF",5.81744169228115
"PRSS3",4.20222140105293
"TRHDE",4.60228265347079
"MMS19",7.00432861300781
"PYGM",3.87411960770601
"MFI2",4.80643815617877
"ENTPD5",7.33936342291677
"PTK7",5.01374929612615
"MMP2",4.39440111890342
"MOCOS",3.9751040203778
"EMC6",6.32558188085951
"SCAMP3",7.31959242091341
"MOG",2.90237625098262
"HNRNPL",6.88199825203806
"EPS15P1 /// EPS15P1",2.73639129289174
"SELE",3.71946586763201
"CHST2",3.74715065505617
"FGF17",3.64253640659811
"RRAS",5.52163643767309
"DHRS7B",6.84004611999089
"LPPR1",7.0857469418452
"NELFCD",7.55069000214204
"PDGFRL",4.05572695492224
"FUT4",4.98690751847361
"SGK2",6.56080161050925
"DDX3X",8.43407912494866
"PFDN4",3.86847638125301
"ZNF221",5.00341604360607
"PCMTD2",8.13468011475753
"PRKCDBP",4.39046725907322
"TMX4",8.32320783928338
"CPZ /// GPR78",3.58057324685286
"UAP1L1",5.28994757811711
"S100A14",4.43597917288388
"ABCC2",5.66380786195581
"DAZ1 /// DAZ2 /// DAZ3 /// DAZ4",3.10508632511639
"AFAP1",3.4708362340813
"CORO1B",5.57423146806559
"PDGFRA",3.61468938220308
"HIF1A",9.45082272081895
"JARID2",8.50340094612375
"ABCE1",7.76964449417537
"AKAP2 /// PALM2-AKAP2",8.32914238153902
"TAP2",6.06908273258954
"MRPS2",6.09514086538192
"ACTA1",4.20197601381205
"LECT2",4.53182387661444
"PRRG3",3.74026840393517
"UNC5B",4.76810800944769
"NCALD",5.84294449204499
"TNFSF8",4.52678876317302
"LOC101927181",3.9070093802666
